"","SpecCode","Species","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","Amphibious","AmphibiousRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"87","2687","Oncorhynchus apache","Oncorhynchus",5723,"(Miller, 1972)","Apache trout","Onapa_u0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.29,58,"TL",NA,NA,"40637","25","TL",NA,NA,12193,2360,NA,40637,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits clear, cool mountain headwaters and creeks (generally above 2500 m elevation), and mountain lakes.  A 95% (stream km) reduction in range  has resulted due to hybridization with <i>Oncorhynchus mykiss</i> and competition from <i>Salvelinus fontinalis</i> and <i>Salmo trutta</i>.",NA,"0.5",0,1,"1991-05-01T00:00:00Z","1","2002-03-10T00:00:00Z","10","1994-04-18T00:00:00Z",NA
"88","6208","Oncorhynchus chrysogaster","Oncorhynchus",4537,"(Needham & Gard, 1964)","Mexican golden trout",NA,NA,NA,NA,76,"Salmoninae",2445,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537,"minor commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,22,"1992-08-03T00:00:00Z","1","1994-09-13T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"89","2688","Oncorhynchus clarkii","Oncorhynchus",12204,"(Richardson, 1836)","Cutthroat trout","Oncla_f0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,"Synonymy to clarify with <i>Oncorhynchus clarkii lewisi</i> (Girard, 1856) [or Suckley, 1874?].","0",-1,-1,-1,"demersal",NA,NA,"anadromous",27547,"0",200,50610,NA,NA,NA,10,"3221",NA,NA,47.96,99,"TL",NA,NA,"12204",NA,NA,NA,NA,NA,18600,NA,9988,"ONCLA_U0",NA,NA,NA,9988,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,"USA, Canada","hooks and lines",NA,0,0,0,"0",0,"0",0,0,0,"0","commercial",NA,1739,"never/rarely",NA,"public aquariums","based mainly on capture",9183,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Prefers relatively small streams, with gravel bottoms and gentle gradients.  Spawning adults migrate from the sea into streams to spawn (Ref. 27547).  The young fish usually stay in the stream for a year or two before entering the sea, but some populations never got to sea at all.  In rare cases, some individuals of sea-going populations, may remain in fresh water for as long as eight years (Ref. 28866, 28869).  Feeds on small fishes, crustaceans, and insects (Ref. 4925).  The flesh is orange-red and of excellent flavor (Ref. 27547).  Utilized fresh and eaten fried, broiled, and baked (Ref. 9988).  This species does not compete well with other fish, tends to hybridize, and is unable to withstand fishing pressure = depletion of stocks.",NA,"0.5",0,1,"1991-05-01T00:00:00Z","10","2013-09-24T00:00:00Z","10","1994-04-18T00:00:00Z",NA
"90","16686","Oncorhynchus formosanus","Oncorhynchus",5193,"(Jordan & Oshima, 1919)",NA,"Onmas_u1.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,"ICZN Opinion 2301, Case 3526 (http://iczn.org/content/opinion-2301-case-3526-salmo-formosanus-jordan-oshima-1919-currently-oncorhynchus-formosanus).","0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.08,30,"NG",NA,NA,"45563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found at temperatures below 15 °C.  Feeds mainly on insects.",NA,"0.5",0,97,"1996-02-27T00:00:00Z","14","2017-08-08T00:00:00Z","2052","2017-08-08T00:00:00Z",NA
"91","2689","Oncorhynchus gilae","Oncorhynchus",5723,"(Miller, 1950)","Gila trout","Ongil_u0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.97,32,"TL",NA,NA,"5723","13","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits clear and cool mountain creeks (above 2000 m elevation).  May bite when handled (Bob, pers. comm., 2006).",NA,"0.5",0,1,"1991-05-01T00:00:00Z","1","2006-12-07T17:37:12Z","10","1994-04-18T00:00:00Z",NA
"92","240","Oncorhynchus gorbuscha","Oncorhynchus",86798,"(Walbaum, 1792)","Pink salmon","Ongor_f5.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"demersal",NA,NA,"anadromous",51243,"0",250,50550,NA,NA,NA,3,"27547",NA,NA,36.98,76,"TL",NA,NA,"86798","50.5","TL",NA,NA,12193,6800,NA,27436,"ONGOR_U0","ONGOR_F0",NA,NA,4931,"highly commercial","low","Reliable: based on ex-vessel price for this species",NA,"from 100,000 to 500,000",NA,"various gears",NA,-1,-1,0,"-1",0,"0",0,0,-1,"-1","commercial",NA,12108,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"An anadromous species which inhabits ocean and coastal streams (Ref. 5723, 86798).  Epipelagic (Ref. 58426). Pelagic at the sea.  In freshwater, lives in Montane and Piedmont rivers with moderate to fast current and gravel bottom. Spawns in riffles or at head of riffles in shallow water with current up to 1.5 m/s, and clean coarse gravel (Ref. 59043).  Spends 18 months at sea after which spawning migration to the natal river or stream occurs; but because the species is less certain of its homing and there is a certain degree of wandering, streams as much as 640 km from natal streams may be used (Ref. 1998, 27547).  Upon emerging from the gravel, fry immediately move downstream and remain inshore for a few months before going out to sea.  Fry may feed on nymphal and larval insects while in fresh water, but may not feed at all.  In the sea, young feed on copepods and larvacean tunicates, its diet shifting to amphipods, euphausiids and fishes as the fish grows (Ref. 27547).  Other food include ostracods, decapod larvae, cirripeds, tunicates, dipterous insects (Ref. 1998, 27547).  Fry may be preyed upon by birds and mammals while adults by marine mammals and large fish (Ref. 1998).  Mostly sold canned (Ref. 1998) but also utilized fresh, smoked, and frozen; also valued for caviar, especially in Japan; eaten steamed, fried, broiled, boiled, microwaved, and baked (Ref. 9988).  The smallest of the true salmon (Ref. 12218).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2018-05-11T00:00:00Z","97","2003-01-15T00:00:00Z",NA
"93","10448","Oncorhynchus iwame","Oncorhynchus",6376,"Kimura & Nakamura, 1961","Iwame trout",NA,NA,NA,NA,76,"Salmoninae",2445,NA,NA,"O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,NA,NA,"0.5",0,21,"1994-06-06T00:00:00Z","21","1994-09-13T00:00:00Z",NA,NA,NA
"94","66106","Oncorhynchus kawamurae","Oncorhynchus",87053,"Jordan & McGregor, 1925",NA,NA,NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,"38",180,87053,90,NA,87053,NA,NA,NA,NA,35.62,23.2999992370605,"SL",NA,NA,"87053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Probably feeds on mesopelagic or benthopelagic zooplankton (Ref. 87053)",NA,"0.5",0,10,"2011-06-03T00:00:00Z",NA,"2011-06-04T00:00:00Z",NA,NA,NA
"95","241","Oncorhynchus keta","Oncorhynchus",86798,"(Walbaum, 1792)","Chum salmon","Onket_m0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",250,50550,NA,61,96339,7,"1998",NA,NA,48.82,100,"FL",NA,NA,"559","58","TL",NA,NA,3561,15870,NA,40637,"ONKET_M0",NA,NA,NA,4931,"highly commercial","medium","Reliable: based on ex-vessel price for this species",NA,"from 100,000 to 500,000",NA,"seines",NA,0,-1,0,"-1",0,"0",0,0,-1,"0","commercial",NA,12108,"never/rarely",NA,"public aquariums","based mainly on capture",9183,"-1",10989,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits ocean and coastal streams (Ref. 86798).  Migrating fry form schools in estuaries, remain close to  shore for a few months and finally disperse to enter the sea (Ref. 1998).  Epipelagic (Ref. 58426).  Juveniles and adults feed mainly on copepods, tunicates and euphausiids but also on pteropods, squid and small fishes (Ref. 1998).  Adults cease feeding in freshwater (Ref. 1998).  Males and females die after spawning.  The catch is mostly canned but also sold fresh, dried-salted, smoked, and frozen.  Eaten steamed, fried, broiled, boiled, microwaved, and baked (Ref. 9988).  Utilized for caviar.",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2018-05-10T00:00:00Z","97","2003-01-09T00:00:00Z",NA
"96","245","Oncorhynchus kisutch","Oncorhynchus",86798,"(Walbaum, 1792)","Coho salmon","Onkis_m3.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"pelagic",NA,NA,"anadromous",51243,"0",250,50550,NA,NA,NA,5,"36794",NA,NA,53.09,107.949996948242,"TL","65.5",NA,"40637","71","TL","59.5",NA,593,15170,NA,40637,"ONKIS_U0",NA,NA,NA,4931,"highly commercial","medium","Reliable: based on ex-vessel price for this species",NA,"from 50,000 to 100,000",NA,NA,NA,-1,-1,0,"-1",0,"-1",0,0,-1,"-1","commercial",NA,12108,"never/rarely",NA,"never/rarely","based mainly on capture",9183,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"The fish occur in the ocean or in lakes; adults return to the rivers where they were born (Ref. 27547).  The young fish emerge in springtime and they usually live in fresh water for 1-2 years (sometimes up to 4 years, Ref. 27547); later they migrate at night to freshwater lakes or to the sea (Ref. 1998).  Epipelagic (Ref. 58426).  The fish that stay more than two years in fresh water and become sexually ripe without ever going to sea, are called residuals; they never spawn (Ref. 27547). Young fish in lakes and rivers eat mainly insects; they stay almost entirely in deep parts of the river and soon become strongly territorial (Ref. 27547). Upon reaching the sea, the smolts remain close to the coast for a certain time, eating planktonic crustaceans (Ref. 27547). As they grow, they migrate farther out into the sea and hunt larger organisms (Ref. 27547) such as jellyfish, squids and fishes (Ref. 58426).  They are hunted by various fishes, birds (mergansers, loons and kingfishers), mammals and lampreys (Ref. 1998).  This kind is traded as fresh fish, dried or salted, smoked, canned, preserved and frozen (Ref. 9988).  They are steamed, grilled, broiled, cooked in the microwave and baked (Ref. 9988).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2020-01-16T00:00:00Z","97","2003-01-03T00:00:00Z",NA
"97","242","Oncorhynchus masou","Oncorhynchus",559,"(Brevoort, 1856)","Masu salmon","Onmas_u0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",200,50550,NA,NA,NA,NA,NA,NA,NA,55.32,79,"TL",NA,NA,"56527",NA,NA,NA,NA,NA,10000,NA,9988,NA,NA,NA,NA,4931,"commercial","high","Reliable: based on ex-vessel price for this species",NA,"from 1,000 to 10,000",NA,NA,NA,0,-1,0,"0",0,"0",0,0,-1,"0","commercial",NA,12108,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"The fluviatile form generally inhabits headwaters and often maintains a territory; it feeds mainly on insects but also on small crustaceans and fishes.  The sea-run form goes downstream forming schools, and after a short stay in the brackish zone enters the sea where it feeds on small fishes and pelagic crustaceans.  Oviparous (Ref. 205).  Eggs are buried in unguarded nests (Ref. 205).  Marketed fresh and frozen; eaten broiled and baked (Ref. 9988).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2017-08-09T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"98","239","Oncorhynchus mykiss","Oncorhynchus",86798,"(Walbaum, 1792)","Rainbow trout","Onmyk_f0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","R",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",200,50550,NA,NA,NA,11,"12193",4,273,36.29,122,"TL",NA,NA,"96339","60","TL",NA,NA,5504,25400,NA,7251,"ONMYK_U2",NA,NA,NA,4931,"highly commercial","low","Reliable: based on ex-vessel price for this species","Important game fish.","from 100,000 to 500,000",NA,"hooks and lines",NA,0,-1,0,"0",0,"0",0,0,-1,"0","commercial","life cycle closed in commercial culture",12108,"never/rarely",NA,"never/rarely","based mainly on capture",9183,"-1",4699,"potential pest",NA,"no special ability",NA,NA,-1,"Inhabit clear, cold headwaters, creeks, small to large rivers, lakes, and intertidal areas (Ref. 86798).  Anadromous in coastal streams (Ref. 5723).  Stocked in almost all water bodies as lakes, rivers and streams, usually not stocked in water reaching summer temperatures above 25°C or ponds with very low oxygen concentrations.  Feed on a variety of aquatic and terrestrial invertebrates and small fishes. At the sea, they prey on fish and cephalopods.  Mature individuals undertake short spawning migrations.  Anadromous and lake forms may migrate long distances to spawning streams (Ref. 59043). Utilized fresh, smoked, canned, and frozen; eaten steamed, fried, broiled, boiled, microwaved and baked (Ref. 9988).  Cultured in many countries and is often hatched and stocked into rivers and lakes especially to attract recreational fishers (Ref. 9988).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2018-05-18T00:00:00Z","97","2003-01-15T00:00:00Z",NA
"99","243","Oncorhynchus nerka","Oncorhynchus",86798,"(Walbaum, 1792)","Sockeye salmon","Onner_f0.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"pelagic-oceanic",NA,NA,"anadromous",51243,"0",250,50550,NA,NA,NA,8,"72462",NA,NA,31.84,84,"TL","71",NA,"86798","45","TL","58",NA,9988,7710,NA,40637,"ONNER_M0","ONNER_F0",NA,NA,4931,"highly commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,"from 100,000 to 500,000",NA,"seines",NA,-1,-1,0,"-1",0,"0",0,0,-1,"0","commercial",NA,12108,"never/rarely",NA,"public aquariums","based mainly on capture",9183,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Epipelagic (Ref. 58426).  Occurs in open ocean and lakes and migrates up to coastal streams to spawn (Ref. 86798). There are two forms, the anadromous form known as the sockeye and the landlocked form (with a much smaller maximum size) known as the kokanee (Ref. 27547).  Upon emergence from gravel, fry at first tends to avoid light, hiding during the day and emerging at night (Ref. 27547).  In some populations, sockeye fry go to the sea during their first summer but most spend one or two (rarely three or four) years in a lake before migrating (Ref. 30333).  In a few streams of the Copper River drainage in Alaska, young sockeye stay in the stream (Ref. 27547).  Once in the lake, the young spend a few weeks inshore, feeding largely on ostracods, cladocerans and insect larvae.  The fish then become pelagic and move offshore, where they feed on plankton in the upper 20 m or so (Ref. 27547).  Seaward migration follows with the young individuals first staying fairly close to shore, feeding mainly on zooplankton, but also on small fishes and insects (Ref. 30343, 30346).  With growth, they head out to sea and fish become important in the diet (Ref. 27547).  Kokanee are confined to lake-stream systems, and most of its life is spent in the lake (Ref. 27547).  They feed mainly on plankton, but also take insects and bottom organisms (Ref. 1998).  Kokanee, wherever they are native, have been derived from anadromous populations, and each kokanee population apparently has evolved independently from a particular sockeye run (Ref. 30338, 30339).  Offspring of kokanee occasionally become anadromous, and sockeye offspring occasionally remain in freshwater (Ref. 27547).  Lifespan of the kokanee varies from two to seven years in different stocks (Ref. 27547).  The sockeye is one of the most commercially important Pacific salmons; the kokanee is primarily a sport fish but also makes excellent food and in some areas well regarded as food for large trout (Ref. 27547).  Marketed fresh, dried or salted, smoked, canned, and frozen; eaten steamed, fried, broiled, microwaved, and baked (Ref. 9988).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2018-05-10T00:00:00Z","97","2003-01-09T00:00:00Z",NA
"100","4731","Oncorhynchus rhodurus","Oncorhynchus",559,"Jordan & McGregor, 1925","Japanese Amago",NA,NA,NA,NA,76,"Salmoninae",2445,NA,"elongated","O",NA,"Considered as a synonym in CofF (Sept. 2020).  More genectic works that include all possible taxa in <i>Oncorhynchus</i> are needed, all existing studies being inconclusive because of the incomplete taxonomic sampling.  Please send articles that we may have missed.","11",-1,-1,-1,"demersal",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.28,44.2000007629395,"TL",NA,NA,"40637",NA,NA,NA,NA,NA,1250,NA,40637,NA,NA,NA,NA,1739,"commercial","very high","Questionable: based on ex-vessel price for species in this genus",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Oviparous (Ref. 205).  Eggs are buried in unguarded nests (Ref. 205).",NA,"0.5",0,2,"1991-11-26T00:00:00Z","303","2020-10-05T00:00:00Z",NA,NA,NA
"101","244","Oncorhynchus tshawytscha","Oncorhynchus",86798,"(Walbaum, 1792)","Chinook salmon","Ontsh_m1.jpg",NA,NA,NA,76,"Salmoninae",2445,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",375,58426,NA,NA,NA,9,"12193",4,273,67.3,150,"TL",NA,NA,"40637","70","TL",NA,NA,9258,61400,NA,27547,"ONTSH_U1",NA,NA,NA,4931,"highly commercial","very high","Reliable: based on ex-vessel price for this species",NA,"from 10,000 to 50,000","Canada (Ref. 9988)",NA,NA,-1,-1,0,"-1",0,"-1",-1,0,-1,"-1","commercial",NA,12108,"never/rarely",NA,"public aquariums","based mainly on capture",9183,"-1",4699,"potential pest","12257","no special ability",NA,NA,-1,"Adults return to natal streams from the sea  to spawn (Ref. 27547).  Fry may migrate to the sea after only 3 months in fresh water, some may stay for as long as 3 years, but generally most stay a year in the stream before migrating (Ref. 27547).  Some individuals remain close inshore throughout their lives, but some make extensive migrations (Ref. 27547, 44894).  Also found in lakes (Ref. 1998).  Possibly up to 375 m depth (Ref. 6793).  Epipelagic (Ref. 58426).  Food in streams is mainly terrestrial insects and small crustaceans; in the sea, major food items include fishes, crustaceans, and other invertebrates (Ref. 27547).  Young are preyed upon by fishes and birds (such as mergansers and kingfishers); adults are prey of large mammals and large birds (Ref. 1998).  Highly regarded game fish (Ref. 27547).  Flesh is usually red, but some are white; the red meat commands a higher price (Ref. 27547).  Marketed fresh, smoked, frozen, and canned.  Eaten steamed, fried, broiled, boiled, microwaved, and baked (Ref. 9988).  Viscera said to contain high vitamin A content and used successfully as food for hatchery fish (Ref. 28971, 28977).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","10","2018-05-14T00:00:00Z","97","2003-01-09T00:00:00Z",NA
"102","9182","Parahucho perryi","Parahucho",4537,"(Brevoort, 1856)","Japanese huchen","Huper_u1.jpg",NA,NA,NA,76,"Salmoninae",6386,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,"0",100,50610,NA,NA,NA,16,NA,NA,56527,78.88,200,"TL",NA,NA,"559","50","TL",NA,NA,559,24000,NA,56527,NA,NA,NA,NA,559,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","experimental",NA,559,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Usually inhabits lower and middle reaches of rivers and lakes.  A sea-run form is found in the eastern coast of Hokkaido.  Young feed mainly on aquatic insects while fishes more than 30 cm are completely piscivorous.  Spawns in spring in river branches, where the female lays 2,000-10,000 eggs on sandy or gravelly bottom.",NA,"1",0,1,"1994-03-08T00:00:00Z","1287","2014-01-27T00:00:00Z",NA,NA,NA
"103","2680","Prosopium abyssicola","Prosopium",5723,"(Snyder, 1919)","Bear Lake whitefish",NA,NA,NA,NA,76,"Coregoninae",1051,NA,"elongated","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.58,28,"TL",NA,NA,"5723","15","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Usually found near the bottom and rarely near shore.",NA,"0.5156000256538391",0,1,"1991-05-01T00:00:00Z","10","1994-03-29T00:00:00Z","10","1994-03-28T00:00:00Z",NA
"104","2681","Prosopium coulterii","Prosopium",5723,"(Eigenmann & Eigenmann, 1892)","Pygmy whitefish","Prcou_u0.jpg",NA,NA,NA,76,"Coregoninae",1051,NA,"elongated","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,"18",168,27547,55,70,1998,9,"10320",NA,NA,24.76,28,"TL",NA,NA,"5723","11.449999809265137","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,1998,"of no interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",10989,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes and rivers of mountainous areas (Ref. 1998).  Feeds mainly on crustaceans and aquatic insect larvae (Ref. 1998).  Minimum depth reported from Ref. 1998.",NA,"0.5156000256538391",0,1,"1991-05-01T00:00:00Z","1","2005-12-20T00:00:00Z","113","1995-12-21T00:00:00Z",NA
